ID	SYMBOL	GENE_PRODUCT_NAME	GO_TERM	GO EVIDENCE CODE	REFERENCE	SUPERCLASS
https://identifiers.org/uniprot:Q9QXI7	Pde4b	Phosphodiesterase	GO:0001780	IMP	PMID:15585880	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9QXX3	Pla2g10	Group 10 secretory phospholipase A2	GO:0043249	IMP	PMID:26828067	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9QYC0	Add1	Alpha-adducin	GO:0030218	IMP	PMID:18723693	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WU38	Scnn1b	Amiloride-sensitive sodium channel subunit beta	GO:0034101	IMP	PMID:28567665	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WUH5	Trim10	Tripartite motif-containing protein 10	GO:0030218	IDA	PMID:10207104	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Y5Y0	FLVCR1	Choline/ethanolamine transporter FLVCR1	GO:0030218	IDA	PMID:23187127	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z0M5	Lipa	Lysosomal acid lipase/cholesteryl ester hydrolase	GO:0061519	IMP	PMID:14644759	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z207	Diaph3	Protein diaphanous homolog 3	GO:0030218	IMP	PMID:26471482	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z207	Diaph3	Protein diaphanous homolog 3	GO:0030218	IMP	PMID:33036023	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z207	Diaph3	Protein diaphanous homolog 3	GO:0043131	IMP	PMID:18264091	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z207	Diaph3	Protein diaphanous homolog 3	GO:0043131	IMP	PMID:28255013	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z295	Slc37a4	Major facilitator superfamily (MFS) profile domain-containing protein	GO:0001780	IMP	PMID:16891306	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z2V5	Hdac6	Histone deacetylase 6	GO:0043131	IMP	PMID:28255013	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9PY46	Ift140	Intraflagellar transport protein 140 homolog	GO:0035721	IMP	PMID:24009529	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9PY46	Ift140	Intraflagellar transport protein 140 homolog	GO:0042073	IMP	PMID:24619649	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O88447	Klc1	Kinesin light chain 1	GO:0008088	IMP	PMID:11740561	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O88447	Klc1	Kinesin light chain 1	GO:0008088	IMP	PMID:16301330	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O88448	Klc2	Kinesin light chain 2	GO:0008088	IMP	PMID:16301330	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P08553	Nefm	Neurofilament medium polypeptide	GO:0008088	IMP	PMID:10461886	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P10637	Mapt	Microtubule-associated protein tau	GO:0008088	IGI	PMID:20829454	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P12023	App	Amyloid-beta precursor protein	GO:0008088	IMP	PMID:11740561	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P12023	App	Amyloid-beta precursor protein	GO:0008088	IGI	PMID:20829454	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P42859	Htt	Huntingtin	GO:0008088	IMP	PMID:15340079	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P50607	TUB	Tubby protein homolog	GO:0042073	IDA	PMID:28154160	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P63005	Pafah1b1	Platelet-activating factor acetylhydrolase IB subunit beta	GO:0008090	IDA	PMID:11163259	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P63168	Dynll1	Dynein light chain 1, cytoplasmic	GO:0035721	IMP	PMID:25294941	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q09LZ8	Agbl4	Cytosolic carboxypeptidase 6	GO:0098930	IGI	PMID:30420556	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q09LZ8	Agbl4	Cytosolic carboxypeptidase 6	GO:0098957	IGI	PMID:30420556	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q09LZ8	Agbl4	Cytosolic carboxypeptidase 6	GO:0098958	IGI	PMID:30420556	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q0HA38	Ttc21b	Tetratricopeptide repeat protein 21B	GO:0035721	IMP	PMID:18327258	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q0HA38	Ttc21b	Tetratricopeptide repeat protein 21B	GO:0035721	IMP	PMID:19732765	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q0HA38	Ttc21b	Tetratricopeptide repeat protein 21B	GO:0035721	IMP	PMID:27482817	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q3UHA3	Spg11	Spatacsin	GO:0008088	IMP	PMID:24794856	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q3ULF4	Spg7	Mitochondrial inner membrane m-AAA protease component paraplegin	GO:0008089	IMP	PMID:14722615	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q45VK7	Dync2h1	Cytoplasmic dynein 2 heavy chain 1	GO:0035721	IMP	PMID:18488998	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q5SUD9	Bbs12	Chaperonin-containing T-complex member BBS12	GO:0042073	IMP	PMID:22869374	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61025	Ift20	Intraflagellar transport protein 20 homolog	GO:0042073	IMP	PMID:24619649	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q62036	Cep131	Centrosomal protein of 131 kDa	GO:0042073	IMP	PMID:24415959	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q641K1	Agtpbp1	Cytosolic carboxypeptidase 1	GO:0098930	IGI	PMID:30420556	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q641K1	Agtpbp1	Cytosolic carboxypeptidase 1	GO:0098957	IGI	PMID:30420556	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q641K1	Agtpbp1	Cytosolic carboxypeptidase 1	GO:0098958	IGI	PMID:30420556	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q7TNM2	Trim46	Tripartite motif-containing protein 46	GO:0048490	IMP	PMID:26671463	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q80ST9	Lca5	Lebercilin	GO:0042073	IMP	PMID:21606596	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BHS6	Armcx3	Armadillo repeat-containing X-linked protein 3	GO:0019896	IDA	PMID:22569362	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8NEZ3	WDR19	WD repeat-containing protein 19	GO:0035721	IMP	PMID:20889716	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91W40	Klc3	Kinesin light chain 3	GO:0008088	IMP	PMID:16301330	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZU6	Dst	Dystonin	GO:0008090	IMP	PMID:14581450	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9ERR1	Ndel1	Nuclear distribution protein nudE-like 1	GO:0008090	IDA	PMID:11163259	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9JJ94	Ssna1	Microtubule nucleation factor SSNA1	GO:0042073	IMP	PMID:21289087	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9P2L0	WDR35	WD repeat-containing protein 35	GO:0035721	IMP	PMID:20889716	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9QXL8	Nme7	Nucleoside diphosphate kinase homolog 7	GO:0042073	IMP	PMID:21289087	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9R0P9	Uchl1	Ubiquitin carboxyl-terminal hydrolase isozyme L1	GO:0019896	IMP	PMID:2558488	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WUL7	Arl3	ADP-ribosylation factor-like protein 3	GO:0042073	IMP	PMID:21289087	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z266	Snapin	SNARE-associated protein Snapin	GO:0008090	IMP	PMID:20920792	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O35393	Efnb3	Ephrin-B3	GO:0031295	IDA	PMID:15599401	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P13379	Cd5	T-cell surface glycoprotein CD5	GO:0031295	IDA	PMID:10429671	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P15702	Spn	Leukosialin	GO:0031295	IDA	PMID:10429671	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P15702	Spn	Leukosialin	GO:0031295	IDA	PMID:11380685	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P15702	Spn	Leukosialin	GO:0031295	IDA	PMID:7790813	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P16045	Lgals1	Galectin-1	GO:0031295	IDA	PMID:22357632	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22646	Cd3e	T-cell surface glycoprotein CD3 epsilon chain	GO:0031295	IGI	PMID:23793062	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0031295	IDA	PMID:10429671	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0031295	IDA	PMID:12925852	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0031295	IDA	PMID:15240667	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0031295	IGI	PMID:23793062	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0031295	IMP	PMID:7688139	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0031295	IDA	PMID:8125140	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0031295	IDA	PMID:9368605	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0031295	IMP	PMID:9368605	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P52795	Efnb1	Ephrin-B1	GO:0031295	IDA	PMID:15599401	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P52800	Efnb2	Ephrin-B2	GO:0031295	IDA	PMID:15599401	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q00609	Cd80	T-lymphocyte activation antigen CD80	GO:0031295	IDA	PMID:1385153	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q00609	Cd80	T-lymphocyte activation antigen CD80	GO:0031295	IDA	PMID:15568026	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9D8D0	Tnfrsf13c	Tumor necrosis factor receptor superfamily member 13C	GO:0031295	IDA	PMID:15240667	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9D8D0	Tnfrsf13c	Tumor necrosis factor receptor superfamily member 13C	GO:0031295	IMP	PMID:15240667	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9D8D0	Tnfrsf13c	Tumor necrosis factor receptor superfamily member 13C	GO:0031295	IDA	PMID:15368291	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9D8D0	Tnfrsf13c	Tumor necrosis factor receptor superfamily member 13C	GO:0031295	IMP	PMID:15368291	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9JL15	Lgals8	Galectin-8	GO:0031295	IDA	PMID:22357632	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9QYH9	Tnfsf14	Tumor necrosis factor ligand superfamily member 14	GO:0031295	IDA	PMID:15568026	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WU72	Tnfsf13b	Tumor necrosis factor ligand superfamily member 13B	GO:0031295	IDA	PMID:15240667	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WU72	Tnfsf13b	Tumor necrosis factor ligand superfamily member 13B	GO:0031295	IDA	PMID:15368291	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P10085	Myod1	Myoblast determination protein 1	GO:0007518	IDA	PMID:12486129	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P11859	Agt	Angiotensinogen	GO:0035932	IMP	PMID:9557921	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61088	Fzd4	Frizzled-4	GO:0042701	IMP	PMID:16093361	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VHC3	Selenom	Selenoprotein M	GO:0035934	IMP	PMID:23880772	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P40645	Sox6	Transcription factor SOX-6	GO:0021778	IMP	PMID:17084361	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P42586	Nkx2-2	Homeobox protein Nkx-2.2	GO:0021530	IDA	PMID:18287202	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P63015	Pax6	Paired box protein Pax-6	GO:0021778	IMP	PMID:9828088	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q02067	Ascl1	Achaete-scute homolog 1	GO:0021530	IMP	PMID:18287202	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q02067	Ascl1	Achaete-scute homolog 1	GO:0021779	IMP	PMID:17678855	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9EQW6	Olig2	Oligodendrocyte transcription factor 2	GO:0021530	IDA	PMID:18287202	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A2A5N3	Pabpc1l	Polyadenylate-binding protein	GO:0001556	IMP	PMID:22621333	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A2A5N3	Pabpc1l	Polyadenylate-binding protein	GO:0001556	IDA	PMID:26134869	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:B1B0V2	Ezhip	EZH inhibitory protein	GO:0048599	IMP	PMID:31451685	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:B2RXY9	Pabpc1l	Polyadenylate-binding protein	GO:0001556	IMP	PMID:22621333	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:B2RXY9	Pabpc1l	Polyadenylate-binding protein	GO:0001556	IDA	PMID:26134869	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9Q5G7	Oog1	Oogenesin-1	GO:0048599	IMP	PMID:29731491	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O08550	Kmt2b	Histone-lysine N-methyltransferase 2B	GO:0048599	IMP	PMID:20808952	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P10417	Bcl2	Apoptosis regulator Bcl-2	GO:0048599	IMP	PMID:7628407	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P17012	Zfx	Zinc finger X-chromosomal protein	GO:0048599	IMP	PMID:9187153	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22724	Wnt4	Protein Wnt-4	GO:0048599	IGI	PMID:20454446	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22724	Wnt4	Protein Wnt-4	GO:0048599	IMP	PMID:9989404	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P30306	Cdc25b	M-phase inducer phosphatase 2	GO:0001556	IMP	PMID:11912493	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97929	Brca2	Breast cancer type 2 susceptibility protein homolog	GO:0001556	IMP	PMID:14660434	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q02248	Ctnnb1	Catenin beta-1	GO:0048599	IGI	PMID:20454446	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q04999	Inhbb	Inhibin beta B chain	GO:0048599	IGI	PMID:20454446	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q07105	Gdf9	Growth/differentiation factor 9	GO:0001555	IMP	PMID:17641088	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q1WG82	Zglp1	GATA-type zinc finger protein 1	GO:0048599	IMP	PMID:16982049	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q3UA06	Trip13	Pachytene checkpoint protein 2 homolog	GO:0001556	IMP	PMID:17696610	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q3UA06	Trip13	Pachytene checkpoint protein 2 homolog	GO:0001556	IGI	PMID:17696610	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61880	Dmc1	Meiotic recombination protein DMC1/LIM15 homolog	GO:0001556	IMP	PMID:17696610	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q62388	Atm	Serine-protein kinase ATM	GO:0048599	IMP	PMID:11536012	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q64368	Dazl	Deleted in azoospermia-like	GO:0001556	IMP	PMID:21460039	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q7TSG3	Fbxo5	F-box only protein 5	GO:0001556	IDA	PMID:15526037	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q7TSG3	Fbxo5	F-box only protein 5	GO:0001556	IMP	PMID:15526037	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C5S7	Rec8	Meiotic recombination protein REC8 homolog	GO:0001556	IMP	PMID:17696610	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C5S7	Rec8	Meiotic recombination protein REC8 homolog	GO:0001556	IGI	PMID:17696610	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9D287	Bcas2	Pre-mRNA-splicing factor SPF27	GO:0048599	IMP	PMID:34972250	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9D489	Sohlh2	Spermatogenesis- and oogenesis-specific basic helix-loop-helix-containing protein 2	GO:0009994	IMP	PMID:18753606	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9QZ59	Dmrt1	Doublesex- and mab-3-related transcription factor 1	GO:0048599	IMP	PMID:21621532	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WUT3	Rps6ka2	Ribosomal protein S6 kinase alpha-2	GO:0001556	IDA	PMID:15526037	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WVH4	Foxo3	Forkhead box protein O3	GO:0001556	IMP	PMID:12855809	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z0X4	Pde3a	cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A	GO:0001556	IDA	PMID:11420239	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z148	Ehmt2	Histone-lysine N-methyltransferase EHMT2	GO:0048599	IMP	PMID:17599069	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9Z1P4	Lgr5	Leucine-rich repeat-containing G-protein coupled receptor 5	GO:0009994	IMP	PMID:25158167	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VD72	Ttc8	Tetratricopeptide repeat protein 8	GO:1903251	IMP	PMID:25605782	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P04202	Tgfb1	Transforming growth factor beta-1 proprotein	GO:0045066	IDA	PMID:15100250	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P04202	Tgfb1	Transforming growth factor beta-1 proprotein	GO:0045066	IMP	PMID:17481928	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q11131	Fut7	Alpha-(1,3)-fucosyltransferase 7	GO:0002361	IMP	PMID:18573908	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q60974	Ncor1	Nuclear receptor corepressor 1	GO:0002361	IMP	PMID:11030619	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WVF6	Pla2g2d	Group IID secretory phospholipase A2	GO:0002361	IDA	PMID:19564598	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A494B9E3	Tcirg1	V-type proton ATPase subunit a	GO:0045453	IMP	PMID:18768394	http://purl.obolibrary.org/obo/PR_000000001
